Title,"Item Code","Zone Name","ISO Code",Year,Unit,Value,Note
"Energy savings from industry since 2000",savindcum,Ireland,IE,2021,Mtoe,1.41,
"Energy savings from industry since 2000",savindcum,Ireland,IE,2022,Mtoe,1.61,
"Energy savings from industry since 2000",savindcum,Italy,IT,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Italy,IT,2001,Mtoe,0.61,
"Energy savings from industry since 2000",savindcum,Italy,IT,2002,Mtoe,1.4,
"Energy savings from industry since 2000",savindcum,Italy,IT,2003,Mtoe,1.49,
"Energy savings from industry since 2000",savindcum,Italy,IT,2004,Mtoe,1.83,
"Energy savings from industry since 2000",savindcum,Italy,IT,2005,Mtoe,2.26,
"Energy savings from industry since 2000",savindcum,Italy,IT,2006,Mtoe,3.56,
"Energy savings from industry since 2000",savindcum,Italy,IT,2007,Mtoe,4.5,
"Energy savings from industry since 2000",savindcum,Italy,IT,2008,Mtoe,5.1,
"Energy savings from industry since 2000",savindcum,Italy,IT,2009,Mtoe,5.28,
"Energy savings from industry since 2000",savindcum,Italy,IT,2010,Mtoe,5.93,
"Energy savings from industry since 2000",savindcum,Italy,IT,2011,Mtoe,6.69,
"Energy savings from industry since 2000",savindcum,Italy,IT,2012,Mtoe,6.95,
"Energy savings from industry since 2000",savindcum,Italy,IT,2013,Mtoe,7.17,
"Energy savings from industry since 2000",savindcum,Italy,IT,2014,Mtoe,7.44,
"Energy savings from industry since 2000",savindcum,Italy,IT,2015,Mtoe,7.68,
"Energy savings from industry since 2000",savindcum,Italy,IT,2016,Mtoe,7.73,
"Energy savings from industry since 2000",savindcum,Italy,IT,2017,Mtoe,8.46,
"Energy savings from industry since 2000",savindcum,Italy,IT,2018,Mtoe,8.93,
"Energy savings from industry since 2000",savindcum,Italy,IT,2019,Mtoe,9.21,
"Energy savings from industry since 2000",savindcum,Italy,IT,2020,Mtoe,9.29,
"Energy savings from industry since 2000",savindcum,Italy,IT,2021,Mtoe,9.41,
"Energy savings from industry since 2000",savindcum,Italy,IT,2022,Mtoe,10.2,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2001,Mtoe,0.05,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2002,Mtoe,0.07,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2003,Mtoe,0.12,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2004,Mtoe,0.16,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2005,Mtoe,0.19,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2006,Mtoe,0.22,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2007,Mtoe,0.26,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2008,Mtoe,0.29,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2009,Mtoe,0.31,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2010,Mtoe,0.32,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2011,Mtoe,0.37,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2012,Mtoe,0.38,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2013,Mtoe,0.38,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2014,Mtoe,0.38,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2015,Mtoe,0.4,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2016,Mtoe,0.4,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2017,Mtoe,0.4,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2018,Mtoe,0.41,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2019,Mtoe,0.42,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2020,Mtoe,0.42,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2021,Mtoe,0.42,
"Energy savings from industry since 2000",savindcum,Latvia,LV,2022,Mtoe,0.44,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2001,Mtoe,0.03,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2002,Mtoe,0.09,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2003,Mtoe,0.18,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2004,Mtoe,0.23,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2005,Mtoe,0.3,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2006,Mtoe,0.4,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2007,Mtoe,0.49,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2008,Mtoe,0.53,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2009,Mtoe,0.53,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2010,Mtoe,0.53,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2011,Mtoe,0.54,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2012,Mtoe,0.54,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2013,Mtoe,0.54,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2014,Mtoe,0.57,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2015,Mtoe,0.61,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2016,Mtoe,0.66,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2017,Mtoe,0.68,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2018,Mtoe,0.7,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2019,Mtoe,0.73,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2020,Mtoe,0.82,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2021,Mtoe,0.93,
"Energy savings from industry since 2000",savindcum,Lithuania,LT,2022,Mtoe,1.1,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2001,Mtoe,0.02,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2002,Mtoe,0.07,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2003,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2004,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2005,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2006,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2007,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2008,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2009,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2010,Mtoe,0.14,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2011,Mtoe,0.15,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2012,Mtoe,0.15,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2013,Mtoe,0.15,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2014,Mtoe,0.15,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2015,Mtoe,0.17,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2016,Mtoe,0.17,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2017,Mtoe,0.21,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2018,Mtoe,0.21,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2019,Mtoe,0.21,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2020,Mtoe,0.21,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2021,Mtoe,0.21,
"Energy savings from industry since 2000",savindcum,Luxembourg,LU,2022,Mtoe,0.25,
"Energy savings from industry since 2000",savindcum,Malta,MT,2000,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2001,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2002,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2003,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2004,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2005,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2006,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2007,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2008,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2009,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2010,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2011,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2012,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2013,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2014,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2015,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2016,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2017,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2018,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2019,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2020,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2021,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Malta,MT,2022,Mtoe,n.a.,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2001,Mtoe,0.88,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2002,Mtoe,1.31,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2003,Mtoe,1.51,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2004,Mtoe,1.89,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2005,Mtoe,2.16,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2006,Mtoe,3.08,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2007,Mtoe,3.63,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2008,Mtoe,3.8,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2009,Mtoe,4.4,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2010,Mtoe,4.64,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2011,Mtoe,5,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2012,Mtoe,5.3,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2013,Mtoe,5.33,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2014,Mtoe,5.59,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2015,Mtoe,5.75,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2016,Mtoe,5.75,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2017,Mtoe,5.87,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2018,Mtoe,6.13,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2019,Mtoe,6.34,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2020,Mtoe,6.4,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2021,Mtoe,6.73,
"Energy savings from industry since 2000",savindcum,Netherlands,NL,2022,Mtoe,7.44,
"Energy savings from industry since 2000",savindcum,Poland,PL,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Poland,PL,2001,Mtoe,0.83,
"Energy savings from industry since 2000",savindcum,Poland,PL,2002,Mtoe,1.68,
"Energy savings from industry since 2000",savindcum,Poland,PL,2003,Mtoe,2.27,
"Energy savings from industry since 2000",savindcum,Poland,PL,2004,Mtoe,3.91,
"Energy savings from industry since 2000",savindcum,Poland,PL,2005,Mtoe,4.73,
"Energy savings from industry since 2000",savindcum,Poland,PL,2006,Mtoe,6.26,
"Energy savings from industry since 2000",savindcum,Poland,PL,2007,Mtoe,7.08,
"Energy savings from industry since 2000",savindcum,Poland,PL,2008,Mtoe,7.94,
"Energy savings from industry since 2000",savindcum,Poland,PL,2009,Mtoe,8.55,
"Energy savings from industry since 2000",savindcum,Poland,PL,2010,Mtoe,9.18,
"Energy savings from industry since 2000",savindcum,Poland,PL,2011,Mtoe,9.72,
"Energy savings from industry since 2000",savindcum,Poland,PL,2012,Mtoe,9.92,
"Energy savings from industry since 2000",savindcum,Poland,PL,2013,Mtoe,10.02,
"Energy savings from industry since 2000",savindcum,Poland,PL,2014,Mtoe,10.25,
"Energy savings from industry since 2000",savindcum,Poland,PL,2015,Mtoe,10.54,
"Energy savings from industry since 2000",savindcum,Poland,PL,2016,Mtoe,10.69,
"Energy savings from industry since 2000",savindcum,Poland,PL,2017,Mtoe,10.79,
"Energy savings from industry since 2000",savindcum,Poland,PL,2018,Mtoe,10.94,
"Energy savings from industry since 2000",savindcum,Poland,PL,2019,Mtoe,11.05,
"Energy savings from industry since 2000",savindcum,Poland,PL,2020,Mtoe,11.33,
"Energy savings from industry since 2000",savindcum,Poland,PL,2021,Mtoe,11.92,
"Energy savings from industry since 2000",savindcum,Poland,PL,2022,Mtoe,13.78,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2001,Mtoe,0.31,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2002,Mtoe,0.57,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2003,Mtoe,0.8,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2004,Mtoe,1.09,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2005,Mtoe,1.28,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2006,Mtoe,1.3,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2007,Mtoe,1.31,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2008,Mtoe,1.36,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2009,Mtoe,1.37,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2010,Mtoe,1.4,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2011,Mtoe,1.46,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2012,Mtoe,1.87,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2013,Mtoe,1.89,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2014,Mtoe,2.09,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2015,Mtoe,2.12,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2016,Mtoe,2.13,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2017,Mtoe,2.14,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2018,Mtoe,2.14,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2019,Mtoe,2.14,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2020,Mtoe,2.16,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2021,Mtoe,2.19,
"Energy savings from industry since 2000",savindcum,Portugal,PT,2022,Mtoe,2.2,
"Energy savings from industry since 2000",savindcum,Romania,RO,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Romania,RO,2001,Mtoe,0.29,
"Energy savings from industry since 2000",savindcum,Romania,RO,2002,Mtoe,0.55,
"Energy savings from industry since 2000",savindcum,Romania,RO,2003,Mtoe,0.86,
"Energy savings from industry since 2000",savindcum,Romania,RO,2004,Mtoe,1.03,
"Energy savings from industry since 2000",savindcum,Romania,RO,2005,Mtoe,1.17,
"Energy savings from industry since 2000",savindcum,Romania,RO,2006,Mtoe,1.49,
"Energy savings from industry since 2000",savindcum,Romania,RO,2007,Mtoe,2.06,
"Energy savings from industry since 2000",savindcum,Romania,RO,2008,Mtoe,2.33,
"Energy savings from industry since 2000",savindcum,Romania,RO,2009,Mtoe,2.73,
"Energy savings from industry since 2000",savindcum,Romania,RO,2010,Mtoe,2.91,
"Energy savings from industry since 2000",savindcum,Romania,RO,2011,Mtoe,3.1,
"Energy savings from industry since 2000",savindcum,Romania,RO,2012,Mtoe,3.34,
"Energy savings from industry since 2000",savindcum,Romania,RO,2013,Mtoe,3.84,
"Energy savings from industry since 2000",savindcum,Romania,RO,2014,Mtoe,3.85,
"Energy savings from industry since 2000",savindcum,Romania,RO,2015,Mtoe,4.1,
"Energy savings from industry since 2000",savindcum,Romania,RO,2016,Mtoe,4.29,
"Energy savings from industry since 2000",savindcum,Romania,RO,2017,Mtoe,4.68,
"Energy savings from industry since 2000",savindcum,Romania,RO,2018,Mtoe,5.04,
"Energy savings from industry since 2000",savindcum,Romania,RO,2019,Mtoe,5.07,
"Energy savings from industry since 2000",savindcum,Romania,RO,2020,Mtoe,5.15,
"Energy savings from industry since 2000",savindcum,Romania,RO,2021,Mtoe,5.15,
"Energy savings from industry since 2000",savindcum,Romania,RO,2022,Mtoe,5.42,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2000,Mtoe,0,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2001,Mtoe,0.37,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2002,Mtoe,0.5,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2003,Mtoe,0.65,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2004,Mtoe,0.87,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2005,Mtoe,0.88,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2006,Mtoe,1.09,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2007,Mtoe,1.38,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2008,Mtoe,1.83,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2009,Mtoe,1.97,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2010,Mtoe,2.08,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2011,Mtoe,2.11,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2012,Mtoe,2.17,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2013,Mtoe,2.21,
"Energy savings from industry since 2000",savindcum,Slovakia,SK,2014,Mtoe,2.22,
