LABEL_REGION,YEAR,MICAT_SECTOR,MICAT_FUEL,Indicator,FACTOR
Sweden,2020,Navigation,Oil,Labor force WLD,406.374455
Sweden,2020,Non-ferrous metals,Biomass and Waste,Labor force WLD,19.93523642
Sweden,2020,Non-ferrous metals,Coal,Labor force WLD,8.755259682
Sweden,2020,Non-ferrous metals,Electricity,Labor force WLD,9.709849025
Sweden,2020,Non-ferrous metals,Gas,Labor force WLD,5.315619044
Sweden,2020,Non-ferrous metals,Heat,Labor force WLD,37.95466056
Sweden,2020,Non-ferrous metals,Oil,Labor force WLD,15.64612905
Sweden,2020,Non-metallic minerals,Biomass and Waste,Labor force WLD,102.0504839
Sweden,2020,Non-metallic minerals,Electricity,Labor force WLD,9.709849025
Sweden,2020,Non-metallic minerals,Heat,Labor force WLD,37.95466056
Sweden,2020,Not elsewhere specified in industry,Biomass and Waste,Labor force WLD,18.50799611
Sweden,2020,Not elsewhere specified in industry,Coal,Labor force WLD,31.73745511
Sweden,2020,Not elsewhere specified in industry,Electricity,Labor force WLD,9.709849025
Sweden,2020,Not elsewhere specified in industry,Gas,Labor force WLD,3.017759357
Sweden,2020,Not elsewhere specified in industry,Heat,Labor force WLD,37.95466056
Sweden,2020,Not elsewhere specified in industry,Oil,Labor force WLD,49.38719932
Sweden,2020,Not elsewhere specified in transport,Electricity,Labor force WLD,9.709849025
Sweden,2020,Not elsewhere specified in transport,Heat,Labor force WLD,37.95466056
Sweden,2020,Not elsewhere specified in transport,Oil,Labor force WLD,190.4420011
Sweden,2020,"Paper, pulp & printing",Biomass and Waste,Labor force WLD,17.75165583
Sweden,2020,"Paper, pulp & printing",Coal,Labor force WLD,32.66368004
Sweden,2020,"Paper, pulp & printing",Electricity,Labor force WLD,9.709849025
Sweden,2020,"Paper, pulp & printing",Gas,Labor force WLD,3.043688597
Sweden,2020,"Paper, pulp & printing",Heat,Labor force WLD,37.95466056
Sweden,2020,"Paper, pulp & printing",Oil,Labor force WLD,67.87770437
Sweden,2020,Rail,Electricity,Labor force WLD,9.709849025
Sweden,2020,Rail,Heat,Labor force WLD,37.95466056
Sweden,2020,Rail,Oil,Labor force WLD,257.1913966
Sweden,2020,Road,Electricity,Labor force WLD,9.709849025
Sweden,2020,Road,Gas,Labor force WLD,4.007185601
Sweden,2020,Road,Heat,Labor force WLD,37.95466056
Sweden,2020,Road,Oil,Labor force WLD,32.09623064
Sweden,2025,Average agriculture,Biomass and Waste,AP_DEATHS,0.786399402
Sweden,2025,Average agriculture,Coal,AP_DEATHS,2.34962978
Sweden,2025,Average agriculture,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Average agriculture,Gas,AP_DEATHS,0.014942414
Sweden,2025,Average agriculture,Heat,AP_DEATHS,0.135803043
Sweden,2025,Average agriculture,Oil,AP_DEATHS,0.202025357
Sweden,2025,Average residential,Biomass and Waste,AP_DEATHS,0.694226385
Sweden,2025,Average residential,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Average residential,Gas,AP_DEATHS,0.014942536
Sweden,2025,Average residential,Heat,AP_DEATHS,0.135803043
Sweden,2025,Average residential,Oil,AP_DEATHS,0.028490944
Sweden,2025,Average tertiary,Biomass and Waste,AP_DEATHS,0.37818164
Sweden,2025,Average tertiary,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Average tertiary,Gas,AP_DEATHS,0.014942387
Sweden,2025,Average tertiary,Heat,AP_DEATHS,0.135803043
Sweden,2025,Average tertiary,Oil,AP_DEATHS,0.200917039
Sweden,2025,Average transport,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Average transport,Gas,AP_DEATHS,0.013876066
Sweden,2025,Average transport,Heat,AP_DEATHS,0.135803043
Sweden,2025,Average transport,Oil,AP_DEATHS,0.100520975
Sweden,2025,Aviation,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Aviation,Heat,AP_DEATHS,0.135803043
Sweden,2025,Aviation,Oil,AP_DEATHS,0.021697273
Sweden,2025,Chemical & petrochemical,Biomass and Waste,AP_DEATHS,0.06632603
Sweden,2025,Chemical & petrochemical,Coal,AP_DEATHS,0.359081419
Sweden,2025,Chemical & petrochemical,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Chemical & petrochemical,Gas,AP_DEATHS,0.011222537
Sweden,2025,Chemical & petrochemical,Heat,AP_DEATHS,0.135803043
Sweden,2025,Chemical & petrochemical,Oil,AP_DEATHS,0.054602853
Sweden,2025,Iron & steel,Biomass and Waste,AP_DEATHS,0.075519109
Sweden,2025,Iron & steel,Coal,AP_DEATHS,0.067166958
Sweden,2025,Iron & steel,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Iron & steel,Gas,AP_DEATHS,0.020136961
Sweden,2025,Iron & steel,Heat,AP_DEATHS,0.135803043
Sweden,2025,Iron & steel,Oil,AP_DEATHS,0.016973887
Sweden,2025,Navigation,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Navigation,Heat,AP_DEATHS,0.135803043
Sweden,2025,Navigation,Oil,AP_DEATHS,1.396552328
Sweden,2025,Non-ferrous metals,Biomass and Waste,AP_DEATHS,0.07551869
Sweden,2025,Non-ferrous metals,Coal,AP_DEATHS,0.03352918
Sweden,2025,Non-ferrous metals,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Non-ferrous metals,Gas,AP_DEATHS,0.020136704
Sweden,2025,Non-ferrous metals,Heat,AP_DEATHS,0.135803043
Sweden,2025,Non-ferrous metals,Oil,AP_DEATHS,0.061191741
Sweden,2025,Non-metallic minerals,Biomass and Waste,AP_DEATHS,0.386578099
Sweden,2025,Non-metallic minerals,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Non-metallic minerals,Heat,AP_DEATHS,0.135803043
Sweden,2025,Not elsewhere specified in industry,Biomass and Waste,AP_DEATHS,0.066276303
Sweden,2025,Not elsewhere specified in industry,Coal,AP_DEATHS,0.100087677
Sweden,2025,Not elsewhere specified in industry,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Not elsewhere specified in industry,Gas,AP_DEATHS,0.012428063
Sweden,2025,Not elsewhere specified in industry,Heat,AP_DEATHS,0.135803043
Sweden,2025,Not elsewhere specified in industry,Oil,AP_DEATHS,0.216336198
Sweden,2025,Not elsewhere specified in transport,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Not elsewhere specified in transport,Heat,AP_DEATHS,0.135803043
Sweden,2025,Not elsewhere specified in transport,Oil,AP_DEATHS,0.421954323
Sweden,2025,"Paper, pulp & printing",Biomass and Waste,AP_DEATHS,0.067060694
Sweden,2025,"Paper, pulp & printing",Coal,AP_DEATHS,0.106031442
Sweden,2025,"Paper, pulp & printing",Electricity,AP_DEATHS,0.035867805
Sweden,2025,"Paper, pulp & printing",Gas,AP_DEATHS,0.012592525
Sweden,2025,"Paper, pulp & printing",Heat,AP_DEATHS,0.135803043
Sweden,2025,"Paper, pulp & printing",Oil,AP_DEATHS,0.129723776
Sweden,2025,Rail,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Rail,Heat,AP_DEATHS,0.135803043
Sweden,2025,Rail,Oil,AP_DEATHS,0.566798968
Sweden,2025,Road,Electricity,AP_DEATHS,0.035867805
Sweden,2025,Road,Gas,AP_DEATHS,0.013876066
Sweden,2025,Road,Heat,AP_DEATHS,0.135803043
Sweden,2025,Road,Oil,AP_DEATHS,0.065426674
Sweden,2025,Average agriculture,Biomass and Waste,Hospital admissions,0.470061766
Sweden,2025,Average agriculture,Coal,Hospital admissions,1.404465873
Sweden,2025,Average agriculture,Electricity,Hospital admissions,0.021439594
Sweden,2025,Average agriculture,Gas,Hospital admissions,0.008931667
Sweden,2025,Average agriculture,Heat,Hospital admissions,0.081174805
Sweden,2025,Average agriculture,Oil,Hospital admissions,0.12075848
Sweden,2025,Average residential,Biomass and Waste,Hospital admissions,0.414966338
Sweden,2025,Average residential,Electricity,Hospital admissions,0.021439594
Sweden,2025,Average residential,Gas,Hospital admissions,0.00893174
Sweden,2025,Average residential,Heat,Hospital admissions,0.081174805
Sweden,2025,Average residential,Oil,Hospital admissions,0.017030155
Sweden,2025,Average tertiary,Biomass and Waste,Hospital admissions,0.226053999
Sweden,2025,Average tertiary,Electricity,Hospital admissions,0.021439594
Sweden,2025,Average tertiary,Gas,Hospital admissions,0.008931651
Sweden,2025,Average tertiary,Heat,Hospital admissions,0.081174805
Sweden,2025,Average tertiary,Oil,Hospital admissions,0.120095995
Sweden,2025,Average transport,Electricity,Hospital admissions,0.021439594
Sweden,2025,Average transport,Gas,Hospital admissions,0.008294269
Sweden,2025,Average transport,Heat,Hospital admissions,0.081174805
Sweden,2025,Average transport,Oil,Hospital admissions,0.060085329
Sweden,2025,Aviation,Electricity,Hospital admissions,0.021439594
Sweden,2025,Aviation,Heat,Hospital admissions,0.081174805
Sweden,2025,Aviation,Oil,Hospital admissions,0.012969311
Sweden,2025,Chemical & petrochemical,Biomass and Waste,Hospital admissions,0.039645669
Sweden,2025,Chemical & petrochemical,Coal,Hospital admissions,0.214637047
Sweden,2025,Chemical & petrochemical,Electricity,Hospital admissions,0.021439594
Sweden,2025,Chemical & petrochemical,Gas,Hospital admissions,0.006708151
Sweden,2025,Chemical & petrochemical,Heat,Hospital admissions,0.081174805
Sweden,2025,Chemical & petrochemical,Oil,Hospital admissions,0.032638267
Sweden,2025,Iron & steel,Biomass and Waste,Hospital admissions,0.045140733
Sweden,2025,Iron & steel,Coal,Hospital admissions,0.040148325
Sweden,2025,Iron & steel,Electricity,Hospital admissions,0.021439594
Sweden,2025,Iron & steel,Gas,Hospital admissions,0.012036651
Sweden,2025,Iron & steel,Heat,Hospital admissions,0.081174805
Sweden,2025,Iron & steel,Oil,Hospital admissions,0.010145958
Sweden,2025,Navigation,Electricity,Hospital admissions,0.021439594
Sweden,2025,Navigation,Heat,Hospital admissions,0.081174805
Sweden,2025,Navigation,Oil,Hospital admissions,0.8347741
Sweden,2025,Non-ferrous metals,Biomass and Waste,Hospital admissions,0.045140483
Sweden,2025,Non-ferrous metals,Coal,Hospital admissions,0.020041706
Sweden,2025,Non-ferrous metals,Electricity,Hospital admissions,0.021439594
Sweden,2025,Non-ferrous metals,Gas,Hospital admissions,0.012036498
Sweden,2025,Non-ferrous metals,Heat,Hospital admissions,0.081174805
Sweden,2025,Non-ferrous metals,Oil,Hospital admissions,0.036576703
Sweden,2025,Non-metallic minerals,Biomass and Waste,Hospital admissions,0.231072892
Sweden,2025,Non-metallic minerals,Electricity,Hospital admissions,0.021439594
Sweden,2025,Non-metallic minerals,Heat,Hospital admissions,0.081174805
Sweden,2025,Not elsewhere specified in industry,Biomass and Waste,Hospital admissions,0.039615946
Sweden,2025,Not elsewhere specified in industry,Coal,Hospital admissions,0.05982633
Sweden,2025,Not elsewhere specified in industry,Electricity,Hospital admissions,0.021439594
Sweden,2025,Not elsewhere specified in industry,Gas,Hospital admissions,0.007428741
Sweden,2025,Not elsewhere specified in industry,Heat,Hospital admissions,0.081174805
Sweden,2025,Not elsewhere specified in industry,Oil,Hospital admissions,0.12931263
Sweden,2025,Not elsewhere specified in transport,Electricity,Hospital admissions,0.021439594
Sweden,2025,Not elsewhere specified in transport,Heat,Hospital admissions,0.081174805
Sweden,2025,Not elsewhere specified in transport,Oil,Hospital admissions,0.252218648
Sweden,2025,"Paper, pulp & printing",Biomass and Waste,Hospital admissions,0.040084807
Sweden,2025,"Paper, pulp & printing",Coal,Hospital admissions,0.063379152
Sweden,2025,"Paper, pulp & printing",Electricity,Hospital admissions,0.021439594
Sweden,2025,"Paper, pulp & printing",Gas,Hospital admissions,0.007527046
Sweden,2025,"Paper, pulp & printing",Heat,Hospital admissions,0.081174805
Sweden,2025,"Paper, pulp & printing",Oil,Hospital admissions,0.077540989
Sweden,2025,Rail,Electricity,Hospital admissions,0.021439594
Sweden,2025,Rail,Heat,Hospital admissions,0.081174805
Sweden,2025,Rail,Oil,Hospital admissions,0.338797973
Sweden,2025,Road,Electricity,Hospital admissions,0.021439594
Sweden,2025,Road,Gas,Hospital admissions,0.008294269
Sweden,2025,Road,Heat,Hospital admissions,0.081174805
Sweden,2025,Road,Oil,Hospital admissions,0.039108089
Sweden,2025,Average agriculture,Biomass and Waste,Labor force WLD,208.1019753
Sweden,2025,Average agriculture,Coal,Labor force WLD,621.7738684
Sweden,2025,Average agriculture,Electricity,Labor force WLD,9.491565012
Sweden,2025,Average agriculture,Gas,Labor force WLD,3.954155974
Sweden,2025,Average agriculture,Heat,Labor force WLD,35.93705883
Sweden,2025,Average agriculture,Oil,Labor force WLD,53.46122567
Sweden,2025,Average residential,Biomass and Waste,Labor force WLD,183.7105695
Sweden,2025,Average residential,Electricity,Labor force WLD,9.491565012
Sweden,2025,Average residential,Gas,Labor force WLD,3.954188297
Sweden,2025,Average residential,Heat,Labor force WLD,35.93705883
Sweden,2025,Average residential,Oil,Labor force WLD,7.539453464
Sweden,2025,Average tertiary,Biomass and Waste,Labor force WLD,100.0768134
Sweden,2025,Average tertiary,Electricity,Labor force WLD,9.491565012
Sweden,2025,Average tertiary,Gas,Labor force WLD,3.954148816
Sweden,2025,Average tertiary,Heat,Labor force WLD,35.93705883
Sweden,2025,Average tertiary,Oil,Labor force WLD,53.16793561
Sweden,2025,Average transport,Electricity,Labor force WLD,9.491565012
Sweden,2025,Average transport,Gas,Labor force WLD,3.671972177
Sweden,2025,Average transport,Heat,Labor force WLD,35.93705883
Sweden,2025,Average transport,Oil,Labor force WLD,26.60049517
Sweden,2025,Aviation,Electricity,Labor force WLD,9.491565012
Sweden,2025,Aviation,Heat,Labor force WLD,35.93705883
Sweden,2025,Aviation,Oil,Labor force WLD,5.741669286
Sweden,2025,Chemical & petrochemical,Biomass and Waste,Labor force WLD,17.55161284
Sweden,2025,Chemical & petrochemical,Coal,Labor force WLD,95.02239233
Sweden,2025,Chemical & petrochemical,Electricity,Labor force WLD,9.491565012
Sweden,2025,Chemical & petrochemical,Gas,Labor force WLD,2.969778605
Sweden,2025,Chemical & petrochemical,Heat,Labor force WLD,35.93705883
Sweden,2025,Chemical & petrochemical,Oil,Labor force WLD,14.44935181
Sweden,2025,Iron & steel,Biomass and Waste,Labor force WLD,19.98434336
Sweden,2025,Iron & steel,Coal,Labor force WLD,17.77414441
Sweden,2025,Iron & steel,Electricity,Labor force WLD,9.491565012
Sweden,2025,Iron & steel,Gas,Labor force WLD,5.328769701
Sweden,2025,Iron & steel,Heat,Labor force WLD,35.93705883
Sweden,2025,Iron & steel,Oil,Labor force WLD,4.491737199
Sweden,2025,Navigation,Electricity,Labor force WLD,9.491565012
Sweden,2025,Navigation,Heat,Labor force WLD,35.93705883
Sweden,2025,Navigation,Oil,Labor force WLD,369.5644951
Sweden,2025,Non-ferrous metals,Biomass and Waste,Labor force WLD,19.98423264
Sweden,2025,Non-ferrous metals,Coal,Labor force WLD,8.872703345
Sweden,2025,Non-ferrous metals,Electricity,Labor force WLD,9.491565012
Sweden,2025,Non-ferrous metals,Gas,Labor force WLD,5.328701666
Sweden,2025,Non-ferrous metals,Heat,Labor force WLD,35.93705883
Sweden,2025,Non-ferrous metals,Oil,Labor force WLD,16.19294482
Sweden,2025,Non-metallic minerals,Biomass and Waste,Labor force WLD,102.2987375
Sweden,2025,Non-metallic minerals,Electricity,Labor force WLD,9.491565012
Sweden,2025,Non-metallic minerals,Heat,Labor force WLD,35.93705883
Sweden,2025,Not elsewhere specified in industry,Biomass and Waste,Labor force WLD,17.53845391
Sweden,2025,Not elsewhere specified in industry,Coal,Labor force WLD,26.48583316
Sweden,2025,Not elsewhere specified in industry,Electricity,Labor force WLD,9.491565012
Sweden,2025,Not elsewhere specified in industry,Gas,Labor force WLD,3.288792435
Sweden,2025,Not elsewhere specified in industry,Heat,Labor force WLD,35.93705883
Sweden,2025,Not elsewhere specified in industry,Oil,Labor force WLD,57.24825071
Sweden,2025,Not elsewhere specified in transport,Electricity,Labor force WLD,9.491565012
Sweden,2025,Not elsewhere specified in transport,Heat,Labor force WLD,35.93705883
Sweden,2025,Not elsewhere specified in transport,Oil,Labor force WLD,111.6602173
Sweden,2025,"Paper, pulp & printing",Biomass and Waste,Labor force WLD,17.74602431
Sweden,2025,"Paper, pulp & printing",Coal,Labor force WLD,28.05870977
Sweden,2025,"Paper, pulp & printing",Electricity,Labor force WLD,9.491565012
Sweden,2025,"Paper, pulp & printing",Gas,Labor force WLD,3.332313383
Sweden,2025,"Paper, pulp & printing",Heat,Labor force WLD,35.93705883
Sweden,2025,"Paper, pulp & printing",Oil,Labor force WLD,34.32832463
Sweden,2025,Rail,Electricity,Labor force WLD,9.491565012
Sweden,2025,Rail,Heat,Labor force WLD,35.93705883
Sweden,2025,Rail,Oil,Labor force WLD,149.9899217
Sweden,2025,Road,Electricity,Labor force WLD,9.491565012
Sweden,2025,Road,Gas,Labor force WLD,3.671972177
Sweden,2025,Road,Heat,Labor force WLD,35.93705883
Sweden,2025,Road,Oil,Labor force WLD,17.31361951
Sweden,2030,Average agriculture,Biomass and Waste,AP_DEATHS,0.774608209
Sweden,2030,Average agriculture,Coal,AP_DEATHS,0.89011433
Sweden,2030,Average agriculture,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Average agriculture,Gas,AP_DEATHS,0.015684826
Sweden,2030,Average agriculture,Heat,AP_DEATHS,0.136688334
Sweden,2030,Average agriculture,Oil,AP_DEATHS,0.102039504
Sweden,2030,Average residential,Biomass and Waste,AP_DEATHS,0.676169508
Sweden,2030,Average residential,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Average residential,Gas,AP_DEATHS,0.015685114
Sweden,2030,Average residential,Heat,AP_DEATHS,0.136688334
Sweden,2030,Average residential,Oil,AP_DEATHS,0.051821747
Sweden,2030,Average tertiary,Biomass and Waste,AP_DEATHS,0.394185952
Sweden,2030,Average tertiary,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Average tertiary,Gas,AP_DEATHS,0.015684853
Sweden,2030,Average tertiary,Heat,AP_DEATHS,0.136688334
Sweden,2030,Average tertiary,Oil,AP_DEATHS,0.360109389
Sweden,2030,Average transport,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Average transport,Gas,AP_DEATHS,0.014621478
Sweden,2030,Average transport,Heat,AP_DEATHS,0.136688334
Sweden,2030,Average transport,Oil,AP_DEATHS,0.083841658
Sweden,2030,Aviation,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Aviation,Heat,AP_DEATHS,0.136688334
Sweden,2030,Aviation,Oil,AP_DEATHS,0.02277519
Sweden,2030,Chemical & petrochemical,Biomass and Waste,AP_DEATHS,0.070291387
Sweden,2030,Chemical & petrochemical,Coal,AP_DEATHS,0.109166244
Sweden,2030,Chemical & petrochemical,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Chemical & petrochemical,Gas,AP_DEATHS,0.012060458
Sweden,2030,Chemical & petrochemical,Heat,AP_DEATHS,0.136688334
Sweden,2030,Chemical & petrochemical,Oil,AP_DEATHS,0.058544896
Sweden,2030,Iron & steel,Biomass and Waste,AP_DEATHS,0.079272028
Sweden,2030,Iron & steel,Coal,AP_DEATHS,0.067634299
Sweden,2030,Iron & steel,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Iron & steel,Gas,AP_DEATHS,0.021136796
Sweden,2030,Iron & steel,Heat,AP_DEATHS,0.136688334
Sweden,2030,Iron & steel,Oil,AP_DEATHS,0.027496311
Sweden,2030,Navigation,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Navigation,Heat,AP_DEATHS,0.136688334
Sweden,2030,Navigation,Oil,AP_DEATHS,1.34629949
Sweden,2030,Non-ferrous metals,Biomass and Waste,AP_DEATHS,0.079270928
Sweden,2030,Non-ferrous metals,Coal,AP_DEATHS,0.038809554
Sweden,2030,Non-ferrous metals,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Non-ferrous metals,Gas,AP_DEATHS,0.021137471
Sweden,2030,Non-ferrous metals,Heat,AP_DEATHS,0.136688334
Sweden,2030,Non-ferrous metals,Oil,AP_DEATHS,0.067203463
Sweden,2030,Non-metallic minerals,Biomass and Waste,AP_DEATHS,0.405795085
Sweden,2030,Non-metallic minerals,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Non-metallic minerals,Heat,AP_DEATHS,0.136688334
Sweden,2030,Not elsewhere specified in industry,Biomass and Waste,AP_DEATHS,0.069117557
Sweden,2030,Not elsewhere specified in industry,Coal,AP_DEATHS,0.066668644
Sweden,2030,Not elsewhere specified in industry,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Not elsewhere specified in industry,Gas,AP_DEATHS,0.014112829
Sweden,2030,Not elsewhere specified in industry,Heat,AP_DEATHS,0.136688334
Sweden,2030,Not elsewhere specified in industry,Oil,AP_DEATHS,0.236688559
Sweden,2030,Not elsewhere specified in transport,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Not elsewhere specified in transport,Heat,AP_DEATHS,0.136688334
Sweden,2030,Not elsewhere specified in transport,Oil,AP_DEATHS,0.357101086
Sweden,2030,"Paper, pulp & printing",Biomass and Waste,AP_DEATHS,0.070130699
Sweden,2030,"Paper, pulp & printing",Coal,AP_DEATHS,0.083746647
Sweden,2030,"Paper, pulp & printing",Electricity,AP_DEATHS,0.030317012
Sweden,2030,"Paper, pulp & printing",Gas,AP_DEATHS,0.014618051
Sweden,2030,"Paper, pulp & printing",Heat,AP_DEATHS,0.136688334
Sweden,2030,"Paper, pulp & printing",Oil,AP_DEATHS,0.140048394
Sweden,2030,Rail,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Rail,Heat,AP_DEATHS,0.136688334
Sweden,2030,Rail,Oil,AP_DEATHS,0.397079846
Sweden,2030,Road,Electricity,AP_DEATHS,0.030317012
Sweden,2030,Road,Gas,AP_DEATHS,0.014621478
Sweden,2030,Road,Heat,AP_DEATHS,0.136688334
Sweden,2030,Road,Oil,AP_DEATHS,0.037447097
Sweden,2030,Average agriculture,Biomass and Waste,Hospital admissions,0.450022294
Sweden,2030,Average agriculture,Coal,Hospital admissions,0.517127611
Sweden,2030,Average agriculture,Electricity,Hospital admissions,0.017613203
Sweden,2030,Average agriculture,Gas,Hospital admissions,0.009112376
Sweden,2030,Average agriculture,Heat,Hospital admissions,0.079411497
Sweden,2030,Average agriculture,Oil,Hospital admissions,0.059281649
Sweden,2030,Average residential,Biomass and Waste,Hospital admissions,0.392832596
Sweden,2030,Average residential,Electricity,Hospital admissions,0.017613203
Sweden,2030,Average residential,Gas,Hospital admissions,0.009112543
Sweden,2030,Average residential,Heat,Hospital admissions,0.079411497
Sweden,2030,Average residential,Oil,Hospital admissions,0.030106758
Sweden,2030,Average tertiary,Biomass and Waste,Hospital admissions,0.229009278
Sweden,2030,Average tertiary,Electricity,Hospital admissions,0.017613203
Sweden,2030,Average tertiary,Gas,Hospital admissions,0.009112392
Sweden,2030,Average tertiary,Heat,Hospital admissions,0.079411497
Sweden,2030,Average tertiary,Oil,Hospital admissions,0.209211898
Sweden,2030,Average transport,Electricity,Hospital admissions,0.017613203
Sweden,2030,Average transport,Gas,Hospital admissions,0.008494605
Sweden,2030,Average transport,Heat,Hospital admissions,0.079411497
Sweden,2030,Average transport,Oil,Hospital admissions,0.048709289
Sweden,2030,Aviation,Electricity,Hospital admissions,0.017613203
Sweden,2030,Aviation,Heat,Hospital admissions,0.079411497
Sweden,2030,Aviation,Oil,Hospital admissions,0.013231648
Sweden,2030,Chemical & petrochemical,Biomass and Waste,Hospital admissions,0.04083702
Sweden,2030,Chemical & petrochemical,Coal,Hospital admissions,0.063422054
Sweden,2030,Chemical & petrochemical,Electricity,Hospital admissions,0.017613203
Sweden,2030,Chemical & petrochemical,Gas,Hospital admissions,0.007006736
Sweden,2030,Chemical & petrochemical,Heat,Hospital admissions,0.079411497
Sweden,2030,Chemical & petrochemical,Oil,Hospital admissions,0.034012689
Sweden,2030,Iron & steel,Biomass and Waste,Hospital admissions,0.046054482
Sweden,2030,Iron & steel,Coal,Hospital admissions,0.039293338
Sweden,2030,Iron & steel,Electricity,Hospital admissions,0.017613203
Sweden,2030,Iron & steel,Gas,Hospital admissions,0.012279795
Sweden,2030,Iron & steel,Heat,Hospital admissions,0.079411497
Sweden,2030,Iron & steel,Oil,Hospital admissions,0.015974467
Sweden,2030,Navigation,Electricity,Hospital admissions,0.017613203
Sweden,2030,Navigation,Heat,Hospital admissions,0.079411497
Sweden,2030,Navigation,Oil,Hospital admissions,0.782156422
Sweden,2030,Non-ferrous metals,Biomass and Waste,Hospital admissions,0.046053843
Sweden,2030,Non-ferrous metals,Coal,Hospital admissions,0.022547094
Sweden,2030,Non-ferrous metals,Electricity,Hospital admissions,0.017613203
Sweden,2030,Non-ferrous metals,Gas,Hospital admissions,0.012280187
Sweden,2030,Non-ferrous metals,Heat,Hospital admissions,0.079411497
Sweden,2030,Non-ferrous metals,Oil,Hospital admissions,0.039043037
Sweden,2030,Non-metallic minerals,Biomass and Waste,Hospital admissions,0.235753808
Sweden,2030,Non-metallic minerals,Electricity,Hospital admissions,0.017613203
Sweden,2030,Non-metallic minerals,Heat,Hospital admissions,0.079411497
Sweden,2030,Not elsewhere specified in industry,Biomass and Waste,Hospital admissions,0.040155063
Sweden,2030,Not elsewhere specified in industry,Coal,Hospital admissions,0.038732324
Sweden,2030,Not elsewhere specified in industry,Electricity,Hospital admissions,0.017613203
Sweden,2030,Not elsewhere specified in industry,Gas,Hospital admissions,0.008199097
Sweden,2030,Not elsewhere specified in industry,Heat,Hospital admissions,0.079411497
Sweden,2030,Not elsewhere specified in industry,Oil,Hospital admissions,0.137508391
Sweden,2030,Not elsewhere specified in transport,Electricity,Hospital admissions,0.017613203
Sweden,2030,Not elsewhere specified in transport,Heat,Hospital admissions,0.079411497
Sweden,2030,Not elsewhere specified in transport,Oil,Hospital admissions,0.207464171
Sweden,2030,"Paper, pulp & printing",Biomass and Waste,Hospital admissions,0.040743666
Sweden,2030,"Paper, pulp & printing",Coal,Hospital admissions,0.048654091
Sweden,2030,"Paper, pulp & printing",Electricity,Hospital admissions,0.017613203
Sweden,2030,"Paper, pulp & printing",Gas,Hospital admissions,0.008492614
Sweden,2030,"Paper, pulp & printing",Heat,Hospital admissions,0.079411497
Sweden,2030,"Paper, pulp & printing",Oil,Hospital admissions,0.081363583
Sweden,2030,Rail,Electricity,Hospital admissions,0.017613203
Sweden,2030,Rail,Heat,Hospital admissions,0.079411497
Sweden,2030,Rail,Oil,Hospital admissions,0.230690537
Sweden,2030,Road,Electricity,Hospital admissions,0.017613203
Sweden,2030,Road,Gas,Hospital admissions,0.008494605
Sweden,2030,Road,Heat,Hospital admissions,0.079411497
Sweden,2030,Road,Oil,Hospital admissions,0.021755551
Sweden,2030,Average agriculture,Biomass and Waste,Labor force WLD,194.4580892
Sweden,2030,Average agriculture,Coal,Labor force WLD,223.4548119
Sweden,2030,Average agriculture,Electricity,Labor force WLD,7.610800067
Sweden,2030,Average agriculture,Gas,Labor force WLD,3.937527736
Sweden,2030,Average agriculture,Heat,Labor force WLD,34.31431787
Sweden,2030,Average agriculture,Oil,Labor force WLD,25.6160557
Sweden,2030,Average residential,Biomass and Waste,Labor force WLD,169.7459811
Sweden,2030,Average residential,Electricity,Labor force WLD,7.610800067
Sweden,2030,Average residential,Gas,Labor force WLD,3.937599978
Sweden,2030,Average residential,Heat,Labor force WLD,34.31431787
Sweden,2030,Average residential,Oil,Labor force WLD,13.0093612
Sweden,2030,Average tertiary,Biomass and Waste,Labor force WLD,98.9566675
Sweden,2030,Average tertiary,Electricity,Labor force WLD,7.610800067
Sweden,2030,Average tertiary,Gas,Labor force WLD,3.937534495
Sweden,2030,Average tertiary,Heat,Labor force WLD,34.31431787
Sweden,2030,Average tertiary,Oil,Labor force WLD,90.40206752
